 U891,,50,,,,,,,,5,,,,,22,,,,,,26,,32,,10,19,,27,334,,19,,,,8,,53,61,,,,,,,,,,,330,,,,,24,17,,,,,,,,,,,,,,,
 U898,,50,,,,,,,,8,,,,,17,,,,,,,,,16,38,,,,,9,34,,,,9,,29,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,
 U917,,15,,,85,42,,80,15,5,,,25,25,21,63,,12,,,57,,23,10,,25,,69,,11,10,9,6,,,10,45,99,,30,42,62,,,32,,21,,,,30,21,27,20,26,155,63,20,29,62,,,122,12,58,,28,,,
 U920,,,,,,,,,,6,,,38,,22,,,66,,,,12,37,8,33,46,10,,,23,,,9,,,,24,67,,,,,,,,,,,504,,,10,,,,,,,,,,,,,,,,,,
 U921,,17,,,27,359,127,,,44,,71,192,44,43,87,73,12,,1050,131,30,47,138,47,82,67,,253,99,10,36,7,45,14,57,46,138,,,,,,,343,,121,,,,20,17,35,29,42,,244,207,42,839,,,,280,58,,29,43,,
 U922,,25,,,67,,,,,14,,,,,47,,,,,,,179,,16,,,118,,,23,28,16,29,18,36,100,40,,,,,,,,,,,,,,104,24,95,,,,,,24,87,,,,,,,,,,
 U925,,42,,,9,48,,42,,8,,,28,20,107,21,,14,,,46,55,58,63,13,94,35,,,31,35,62,5,17,46,14,5,268,,241,32,,31,,33,,41,,,,11,16,23,397,,,,61,46,27,,,,41,20,,,,,
 U928,,30,,,12,,,,598,2,,,23,24,16,20,,19,,,,12,19,7,111,,17,,,4,12,5,4,11,5,7,10,,,10,149,,,,7,,16,,,,42,10,27,,,18,,17,15,19,,,,14,12,,,,,
 U930,,30,,,,,,,,15,,,,71,28,47,,97,,,,141,,17,43,,248,,,10,81,26,253,80,327,65,18,,,,,,,,,,,,,,83,463,188,,,,,48,165,,,,,,,,,,,
 U932,,13,,,,,,,,4,,,,,28,,,22,,,,8,,7,10,,8,,,5,14,11,6,6,5,30,20,,,,,,,,,,,,,,18,24,25,,,,,22,55,,,,,,,,,,,
 U937,,19,,,12,43,,41,12,29,,,20,57,19,17,,15,,,75,10,21,14,12,40,7,47,,6,13,14,5,9,8,19,19,73,,15,62,110,,,19,,21,,,56,14,12,28,66,28,,,19,7,88,,,198,25,39,,80,65,,
 U941,,76,,,,,,,,12,,,,,50,,,92,,,,131,,30,96,,82,,,34,63,71,161,14,15,98,86,,,,,,,,,,,,,,47,42,74,,,,,67,91,,,,,,,,,,,
 U946,,17,,,,,,,,23,,,,29,18,19,,,,,,34,,11,25,,19,,,7,19,73,6,12,9,35,9,,,,,,,,,,,,,,90,26,22,,,,,34,90,,,,,,,,,,,
 U950,,,,,17,,,,,28,,,,,36,,,27,,,,67,,14,142,,23,,,19,17,62,7,26,19,9,36,,,,,,,,,,,,,,75,139,,,,,,34,,,,,,,,,,,,
 U953,,201,,,18,72,,,48,5,,,37,51,41,28,,66,,,,175,,18,121,,106,,,9,18,37,8,39,14,12,38,,,,,,,,60,,26,,,,32,65,44,22,,190,,50,37,116,,,,43,,,89,75,,
 U968,44,9,494,101,17,19,35,50,8,4,290,109,12,14,24,16,99,10,159,206,11,5,21,18,5,27,6,15,24,3,29,7,4,8,7,10,10,38,68,41,26,26,200,199,14,590,11,3586,325,136,6,6,17,29,142,23,35,10,15,22,294,354,22,9,7,36,37,393,121,41
 U977,,15,,,,95,,57,26,9,,,38,47,27,36,,40,,,333,27,30,96,74,44,21,55,9,20,32,13,13,31,13,20,,263,,384,,,,,35,,24,,,,48,66,26,43,34,27,,33,235,51,,,,84,,,274,387,,162
 U978,,58,123,,,,,74,,13,,,,,19,,,,,1129,207,20,,21,16,34,10,42,,8,18,31,8,14,10,,28,,,,,,,,10,,,,,,,,,,140,47,669,,,,,,,,,,,366,,27
 U979,,11,,,20,26,,33,12,6,,,26,14,15,9,,12,,,128,16,22,9,12,95,28,30,,8,8,11,5,5,18,13,14,,,11,17,63,,,18,,23,,,,12,15,28,26,15,,,14,13,25,,,,9,12,,19,,,
 U984,,,,,,,,,,14,,,,,,,,,,,,25,50,12,58,,,,,14,22,,20,,45,,24,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,
 U987,,17,,,22,,,103,30,17,,,36,22,16,18,,,,,,18,29,14,25,21,28,37,,31,16,16,9,36,19,30,27,,,,,,,,109,,40,,,,56,73,32,,,,,39,25,33,,,,24,28,,62,,,
 U988,,,,,,,,,,11,,,,,,,,,,,,41,,22,63,,17,,,9,18,,14,15,30,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U993,,461,,,,,,,,22,,,,,55,,,95,,,,68,,296,46,,72,,,34,94,43,18,87,15,52,119,,,,,,,,,,,,,,42,96,110,,,,,108,,,,,,,,,,,,
 U994,,,,,,,,,,5,,,,,,,,,,,,5,,98,61,,,,,4,,,37,30,47,,79,,,,,,,,,,,,,,57,110,,,,,,,,,,,,,,,,,,
 U996,,,,,,,,,,12,,,,313,,,,,,,,107,,129,,,,,,81,,,84,52,18,,84,,,,,,,,,,,,,,49,141,,,,,,,,,,,,,,,,,,
 U997,,,,,,,,,,5,,,,,,,,,,,,9,,12,25,,29,,,5,18,43,13,27,36,20,76,,,,,,,,,,16,,,,22,,19,,,,,,21,91,,,,52,,,,,,
 U1016,,,,,,,,,,18,,,,,,,,,,,,40,,11,71,,25,,,79,58,,19,40,19,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U1018,,,,,,98,,57,,10,,,,64,54,60,,,,,49,47,,11,18,,17,25,,33,,159,7,14,12,,25,,160,,,,,,,,24,,,,29,9,,38,,,,,,,,,,35,,,126,,,
 U1040,,,,,,,,,,6,,,,,38,,,,,,,15,,72,18,,,,,8,,27,9,14,,,16,,,,,,,,,,,,,,41,11,,,,,,,,,,,,,,,,,,
 U1042,91,59,806,168,62,207,172,97,34,20,122,53,63,24,32,32,81,54,60,216,588,8,56,14,18,50,16,37,120,10,29,16,9,12,13,48,14,43,,66,57,53,373,36,187,1434,24,203,579,191,11,18,71,67,40,231,98,38,38,29,965,208,44,89,81,294,55,133,820,199
 U1050,,137,,,34,,,,95,5,,,,21,41,30,,57,,,,9,,23,12,,7,,,5,26,15,6,18,12,15,51,,,,,,,,,,24,,,,8,14,24,38,,,,32,16,,,,,125,,,,,,
 U1051,,21,,,107,,,,,7,,,,58,21,35,,15,,,,28,,17,19,,16,,,9,19,81,,33,17,37,121,,,,,,,,,,46,,,,33,23,36,52,,,,66,53,,,,,,,,,,,
 U1078,,,,,,,,,,15,,,,,,171,,,,,,,,,82,,,,,161,,,27,138,256,,74,,,,,,,,,,,,,,59,,,,,,,73,,,,,,,,,,,,
 U1093,,15,,,22,155,,50,28,8,,107,33,26,36,23,,28,,,108,17,27,20,24,48,14,38,,7,23,12,7,9,12,31,25,,,,153,,,,26,,21,,,,44,12,43,63,,,,42,20,39,,,,20,20,,24,,,
 U1101,,,,,,,,,,4,,,,,,19,,,,,,,21,5,,,8,,,5,,,3,,7,,,,,,,,,,,,21,,,,,8,,,,,,,,,,,,,,,,,,
 U1103,,,,,,,,,,16,,,,,,,,,,,,36,,10,18,,54,,,49,12,,10,31,58,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U1105,,17,,,48,,,114,32,10,,,81,49,40,53,,64,,,,77,33,20,23,35,88,33,,12,18,33,23,18,46,20,5,,,,,,,,54,,28,,,,37,19,49,48,34,,,33,138,63,,,,34,182,,39,,,
 U1120,,70,,,,,,,,14,,,,23,18,38,,48,,,,27,,5,17,,19,,,5,18,19,110,7,29,34,17,,,,,,,,,,13,,,,12,22,27,,,,,38,,,,,,,,,,,,
 U1135,,23,,,40,50,,15,28,16,65,834,44,26,12,20,,12,17,,26,35,104,18,40,41,21,37,163,22,10,13,75,9,10,12,25,148,,,,,,285,12,,68,,,,32,27,49,52,31,,,35,47,54,,,1736,124,1168,,47,76,,
 U1183,,10,,,14,,,,82,3,,,14,15,8,16,,9,,,,4,38,6,7,,6,39,,3,13,11,5,4,4,10,35,,,,,,,,,,29,,,,9,7,16,17,,,,24,24,11,,,,46,14,,19,,,
 U1222,,11,,,15,383,169,109,36,14,,,33,22,18,29,,32,,129,45,15,26,9,24,69,26,103,,10,13,24,53,15,6,30,9,64,109,196,89,104,191,113,76,54,59,,,28,29,30,34,43,80,,,37,16,29,,,,145,368,,31,95,,74
 U1226,,27,,,,,,,139,157,,,,81,15,126,,20,,,,39,,31,37,,21,,,51,29,37,26,41,13,119,45,,,,,,,,221,,51,,,,34,175,48,,,,,68,34,,,,,,,,,,,
 U1260,,140,,,26,,,,153,11,,,67,123,71,40,,143,,,,19,,52,25,,41,,,73,37,22,9,26,10,30,31,,,,,,,,66,,37,,,,17,53,60,50,,,,105,22,,,,,,,,,,,
 U1261,,102,,,,,,,,6,,,,,60,,,200,,,,103,,49,70,,,,,32,37,11,11,15,161,16,26,,,,,,,,,,,,,,84,273,91,,,,,89,39,,,,,,,,,,,
 U1263,,22,,,185,135,,,49,69,,,,33,17,48,,56,,,,61,,27,92,,29,29,,26,33,40,42,20,23,17,15,,,,,,,,25,,97,,,,45,110,43,33,,44,,68,69,,,,,78,59,,,,,
 U1281,,,,,,,,,,7,,,,,,,,,,,,65,,33,31,,24,,,10,16,21,19,20,39,23,28,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,
 U1294,,,,,,,,,,9,,,,,,,,,,,,285,,38,103,,55,,,41,21,,23,76,15,,43,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,
 U1297,,48,,,,,,,,55,,,,,,,,,,,,89,,17,93,,41,,,6,15,17,13,12,11,75,19,,,,,,,,,,,,,,42,31,,,,,,,,,,,,,,,,,,
 U1304,,,,,,,,,,9,,,,,,,,,,,,,,25,,,,,,18,21,15,9,28,10,33,6,,,,,,,,,,,,,,,,,,,,,50,19,,,,,,,,,,,
 U1311,,,,,,,,,,11,,,,,8,,,,,,,30,60,35,64,,32,,,13,,28,12,18,28,60,129,,,,,,,,,,,,,,90,,48,,,,,,,,,,,,,,,,,
 U1335,,218,,,,,,,,6,,,,16,27,42,,12,,,,69,,9,81,,221,,,157,61,11,6,18,9,9,34,,,,,,,,,,,,,,58,9,56,,,,,21,205,,,,,,,,,,,
 U1340,,24,,,,,,42,,4,,,,,21,23,,,,,,,,12,,44,,,,,15,,,,,,6,,,,32,,,,16,,,,,,19,,,,31,,,,,,,,,,16,,,,,
 U1346,,13,,,10,,,,10,4,,,20,17,10,14,,8,,,,12,26,6,12,,9,,,2,16,8,3,6,7,17,7,,,13,100,,,,26,,21,,,,27,17,14,14,,,,22,16,21,,,,,,,23,,,
 U1353,,,,,,60,191,,,6,,111,,,,,,,,,30,7,,7,8,,6,,54,3,,,6,6,6,,37,47,32,,,105,,139,,,,,,228,,,,,,8,57,,,,,,46,,,49,,28,,464
 U1354,,41,,,,,,,,7,,,,,,,,10,,,12,27,,10,21,,52,,,6,12,198,5,5,12,10,47,,,,,,,,,,19,,,,90,61,52,,,,,19,,,,,,,,,,,,
 U1360,,360,,,412,,,861,116,34,,,123,97,21,77,,99,,,54,93,244,39,86,77,104,176,,56,27,1055,11,30,26,28,78,,,2329,384,,,,543,,26,,,,89,92,71,58,51,,,78,681,606,,,,211,2250,,136,,,
 U1362,,8,,,15,,,9,,4,,,23,8,13,12,,16,,,11,5,30,6,7,27,14,,,14,6,12,5,7,4,27,7,,52,13,13,,,,9,,28,,,,10,6,23,7,12,,,17,8,13,,,,16,10,,15,29,,
 U1371,,332,,,,,,,137,15,,,,,31,,,53,,,,127,88,476,43,,90,112,,34,287,,6,19,128,259,120,,,,,,,,31,,28,,,,40,108,44,140,55,,,129,,,,,,103,,,25,,,
 U1379,177,21,,,45,354,,63,27,6,209,711,28,33,28,28,274,241,282,,136,25,64,11,15,90,11,75,508,12,19,26,8,21,10,36,,147,20,26,40,125,307,184,370,,19,394,,122,25,27,34,49,153,,525,30,118,67,126,,229,86,74,117,66,91,189,206
 U1382,,,,,159,,,,,7,,,,,,,,,,,,,,43,27,,39,,,10,,,17,17,23,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U1383,,17,,,,,,,31,11,,,,37,24,30,,33,,,,45,48,10,17,44,22,35,,15,56,19,14,11,33,26,17,,,,,,,,13,,13,,,,27,53,19,,,,,24,,37,,,,53,87,,,,,
 U1387,,82,,,,,,,35,17,,,,52,47,30,,67,,,,,80,,,,,,,11,,,16,35,42,,17,,,,,,,,,,,,,,65,,,,,,,49,,65,,,,,,,,,,
 U1397,,,,,,,,,,7,,,,,,,,,,,,31,,55,13,,18,,,16,25,,7,13,13,,34,,,,,,,,,,,,,,25,16,,,,,,,,,,,,,,,,,,
 U1434,,33,,,22,23,,36,17,19,,,28,16,17,13,,94,17,,165,4,,8,9,21,7,47,39,25,10,9,7,10,11,9,14,66,,,,,,,,,17,,,27,9,8,23,,,,,11,10,,,,,,,,45,,,
 U1437,,74,,,12,,,,,4,,,59,57,20,46,,59,,,,54,38,46,64,,38,,,36,24,8,7,19,37,,6,,,,,,,,,,29,,,,17,18,70,,,,,21,72,,,,,,,,,,,
 U1440,,26,,,,,,,,11,,,,,,,,,,,,34,,18,27,,127,,,100,175,,248,40,15,47,10,,,,,,,,,,,,,,40,78,,,,,,,26,,,,,,,,,,,
 U1443,,10,,,21,,,28,28,8,,,77,,30,23,,12,,,,15,,21,11,,23,,,9,14,8,8,9,7,11,16,48,83,,,,,196,144,,14,,,,18,76,28,21,,,,25,14,,,,53,,17,,31,,,
 U1445,,48,,,54,,,,,8,,,44,73,,,,,,,,,50,23,26,32,,,,,,,,,16,,31,,,,,,,,,,,,,,14,,,,,,,,,41,,,,,242,,21,,,
 U1461,1,65,2,1,81,106,1,75,50,25,1,3,39,28,36,52,1,34,1,1,485,9,123,25,26,26,12,63,3,7,87,17,32,28,16,42,37,116,252,64,43,189,1,1,86,1,38,388,1,2,22,38,21,40,44,374,1498,83,34,42,2,6,1,61,28,1,34,185,2,1
 U1462,74,58,247,,130,56,277,26,26,12,163,122,33,26,35,30,69,7,234,69,322,26,34,17,17,23,10,25,96,6,58,9,5,8,13,8,34,49,65,17,93,208,56,100,60,108,18,,,237,21,13,17,16,44,84,39,26,40,175,256,,72,62,763,1676,30,245,,285
 U1480,,,,,,,,,,12,,,,,115,,,,,,,32,,12,91,,30,,,21,63,80,64,13,83,,47,,,,,,,,,,50,,,,55,110,62,,,,,61,,,,,,,,,,,,
 U1485,,,,,,,,,,10,,,,,,,,,,,,18,,17,33,,,,,9,,,31,45,12,,41,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,
 U1486,,17,,,23,59,,156,34,14,,,42,28,57,46,,16,,,48,41,57,35,50,58,67,33,,6,43,,7,17,59,24,40,,,239,122,,,,87,,61,,,,59,19,62,48,100,,,33,,,,,,54,290,,36,56,,
 U1487,,21,,,,,,,33,6,,,,29,30,19,,14,,,,8,,7,20,,15,,,11,20,19,5,10,7,26,38,,,,,,,,,,12,,,,15,9,19,,,,,39,15,,,,,,,,,,,
 U1495,,29,,,243,,,,,11,,,119,66,77,46,,258,,,,63,,39,40,124,46,,,28,49,86,14,90,46,40,34,,,,,,,,116,,80,,,,61,82,43,43,54,,,93,65,135,,,,77,,,88,,,
 U1497,,23,,,,11,,,229,17,,,,,109,,,19,,,9,57,,13,22,10,22,,,,91,,,7,24,25,78,,9,,12,8,,,11,,,,,,75,23,,15,,8,,15,,,,,,,,,,,,
 U1549,,236,,,37,,,,290,9,,,58,32,48,34,,299,,,,34,133,20,42,66,43,109,,12,79,39,6,11,19,25,15,,,,,,,,87,,23,,,,81,30,54,143,75,,,28,35,24,,,,68,11286,,45,,,
 U1552,,,,,,,,,,23,,,,50,20,69,,23,,,,37,,23,100,,26,,,,,,10,,,,32,,,,,,,,,,77,,,,31,19,30,,,,,44,,,,,,,,,,,,
 U1557,,,,,,,,,,28,,,,,,,,,,,,14,,36,135,,9,,,71,8,20,28,36,11,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U1696,,130,,,20,,,33,199,24,,,40,47,155,58,,21,,,,29,84,23,23,28,17,121,,25,28,16,14,13,12,68,31,,,,,,,,104,,17,,,,22,27,32,26,99,,,48,28,66,,,,49,121,,53,,,
 U1716,,,,,,,,,,12,,,,,,,,,,,,11,,37,77,,244,,,7,71,16,16,27,6,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U1722,,12,,,21,108,247,58,73,6,,,47,18,22,84,,39,,,,32,125,24,19,31,22,,,7,10,6,8,19,15,19,12,371,,,,,,,128,,32,,,,14,34,31,33,85,,,29,28,58,,,,13,33,,55,,,
 U1749,,39,,,29,,,56,25,7,,,,,105,38,,23,,,,67,51,,70,40,,,,,,35,10,,14,144,94,,,,,,,,178,,52,,,,151,22,,,,,,,,,,,,,22,,34,,,
 U1753,177,11,137,118,15,43,44,53,19,5,59,123,16,22,25,10,98,22,64,55,20,8,31,8,10,29,30,47,105,4,8,7,11,4,18,13,28,34,248,14,9,210,36,44,7,26,36,93,139,,11,12,22,11,31,28,25,18,23,17,211,,32,8,16,112,27,35,280,67
 U1762,192,10,154,185,16,61,168,16,14,4,51,66,18,13,19,17,256,9,355,36,47,8,25,7,18,22,9,20,27,4,19,10,6,4,4,12,9,58,44,286,48,89,377,37,133,573,10,115,245,1059,17,51,18,32,26,597,469,12,20,19,285,148,51,30,21,57,31,81,521,84
 U1793,,,,,,,,63,37,8,,,40,41,23,38,,,,,,,85,15,24,116,,59,,8,,,15,9,7,,27,,,,,,,,,,50,,,,24,,47,,70,,,63,112,63,,,,62,,,123,,,
 U1922,,6,,,27,,,,17,5,,,17,17,11,19,,37,,,,5,57,12,23,,7,47,,4,12,25,17,4,4,11,68,,,,,,,,,,9,,,,17,22,31,18,,,,15,18,,,,,,,,39,,,
 U1923,62,9,,100,56,29,103,19,9,4,44,137,18,8,11,15,,25,133,92,9,6,27,19,15,11,7,17,143,3,17,14,6,8,6,18,9,39,100,11,27,24,,34,102,,15,,315,22,6,5,10,17,29,17,55,16,19,42,157,72,46,14,13,39,6,97,103,52
 U1924,,16,,,,,,,,7,,,,,14,48,,,,,,13,,41,8,,29,,,35,37,14,4,4,5,29,19,,,,,,,,,,17,,,,36,8,39,,,,,,14,,,,,,,,,,,
 U1926,,,,,,,,,,26,,,,,38,,,,,,,38,,8,17,,13,,,26,44,,7,10,8,,29,,,,,,,,,,,,,,33,36,,,,,,,,,,,,,,,,,,
 U1931,,37,,,45,,,,43,4,,,19,15,10,24,,23,,,,11,25,13,9,16,6,109,,4,12,7,4,4,5,9,13,,,,,,,,,,14,,,,14,7,12,30,14,,,21,16,23,,,,40,,,15,,,
 U1932,,72,,,34,,,95,101,11,,,17,24,19,22,,83,,,23,6,23,11,14,236,15,22,,8,16,40,7,7,9,27,26,,,210,95,,,,14,,19,,,,18,13,22,25,45,,,29,45,30,,,,32,20,,30,,,
 U1941,,,,,,,,,,21,,,,,,,,,,,,11,,18,43,,15,,,11,,,8,17,11,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U1951,,,,,,,,,,20,,,,,29,,,,,,,14,,17,106,,45,,,87,41,,57,23,46,14,29,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,
 U1952,,,,,,,,,,13,,,47,27,19,28,,,,,,18,,4,10,,5,,,21,13,59,5,8,8,138,12,,,,,,,,,,11,,,,16,25,26,,,,,40,,,,,,,,,,,,
 U1956,,,,,,,,,,6,,,,,45,,,,,,,49,,13,18,,272,,,8,13,,47,22,10,40,21,,,,,,,,,,,,,,38,17,,,,,,,,,,,,,,,,,,
 U1960,,44,,,40,,,,59,66,,,49,173,56,33,,24,,,,12,61,11,10,,12,134,,22,33,14,8,30,30,38,105,,,,,,,,,,32,,,,12,18,32,66,,,,,15,,,,,,,,62,,,
 U1975,,,,,,,,,,10,,,,,,,,,,,,16,,13,61,,21,,,33,,,16,39,17,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U1976,,11,,,16,,,54,,4,,,19,14,25,12,,19,,,,5,16,8,10,16,7,,,4,15,14,6,7,5,28,16,72,,,,,,,85,,18,,,,8,8,17,20,25,,,29,23,16,,,,16,27,,105,,,
 U1978,,,,,,100,,,55,23,,,29,46,44,60,,,,,,14,102,44,41,,15,,,18,29,67,26,17,8,19,25,139,,,,,,,,,61,,,,28,12,60,,137,,,58,32,,,,,,,,291,,,
 U1996,,,,,,,,,,7,,,,,14,,,,,,,6,,10,17,,10,,,6,23,,25,8,15,46,71,,,,,,,,,,,,,,12,20,,,,,,,,,,,,,,,,,,
 U2016,,13,,,38,,,40,35,13,,,25,25,22,24,,13,,,,11,31,52,17,41,8,40,,9,20,38,10,13,62,16,23,,,,,,,,34,,64,,,,15,16,24,51,79,,,50,19,31,,,,53,,,28,,,
 U2021,,10,,,11,66,123,22,26,6,,,18,23,29,20,,7,,,125,6,16,7,25,194,66,29,33,10,11,5,12,6,5,23,5,91,11,40,56,,,5,99,,36,,,32,10,11,15,16,23,,,22,10,12,,,55,27,219,,16,,,
 U2029,,,,,,,,,,16,,,,,,,,,,,,6,,9,15,,10,,,12,11,,9,6,8,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 U2030,,18,,,21,,,,19,5,,,645,22,34,68,,18,,,,7,37,36,23,21,19,23,,5,46,35,13,8,9,40,33,,,,,,,,34,,30,,,,8,9,47,38,22,,,28,31,53,,,,30,,,16,,,
 U2034,,91,,,12,,,40,23,9,,,27,32,21,38,,14,,,76,9,23,15,22,22,9,56,,30,34,11,10,12,11,43,22,,,,,,,,158,,21,,,,19,13,34,32,27,,,23,60,63,,,,,,,20,,,
 U2039,,,,,14,,,,,10,,,,25,14,,,,,,,8,26,30,11,,10,,,11,11,17,11,11,14,46,,,,,,,,,,,35,,,,14,16,23,,,,,27,18,,,,,,,,,,,
 U2045,,11,,,14,,,,23,5,,,43,21,40,22,,19,,,,8,,28,22,,5,,,5,30,56,5,18,17,17,43,,,,,,,,,,16,,,,26,8,15,48,,,,19,16,85,,,,129,,,28,,,
 U2059,,,,,,,,,,6,,,,,327,,,,,,,28,,43,48,,614,,,68,31,56,16,46,14,189,,,,,,,,,,,36,,,,60,26,34,70,,,,,,,,,,,,,,,,
 U2062,,29,,,34,40,,55,17,7,,,31,18,20,15,,,,103,20,9,20,15,11,18,14,,,64,51,13,8,7,8,14,8,43,,10,192,57,,,24,,70,,,,29,131,22,20,20,100,,41,23,68,,,187,153,31,,20,54,,
 U2066,,6,,,41,,,38,300,4,,,77,24,10,39,,92,,,,14,28,12,22,41,7,,,6,31,7,5,17,9,39,20,,,,,,,,27,,12,,,,21,12,10,18,47,14,72,67,12,32,,,63,36,,,,,,
 U2068,57,14,,66,26,61,254,116,1395,8,162,,22,35,12,30,,13,,38,328,6,30,11,15,42,21,138,71,12,10,25,12,11,43,32,63,62,,258,36,,,,162,,31,,,,21,17,27,149,25,1393,285,27,43,32,,,307,45,214,,27,104,,118
 U2069,35,7,40,66,20,19,82,9,20,5,69,55,16,11,12,15,42,9,81,63,24,5,21,10,10,20,5,13,86,3,10,21,5,5,4,6,9,29,14,9,15,139,236,20,7,70,15,,,46,7,5,13,17,19,16,22,14,15,16,27,74,26,15,56,98,24,32,,47
 U2076,,16,,,,,,,,6,,,,,801,,,21,,,,42,,19,25,,61,,,37,19,52,32,126,14,19,74,,,,,,,,,,115,,,,18,28,,,,,,46,114,,,,,,,,,,,
 U2077,,8,,,10,,,,10,4,,,16,18,7,18,,15,,,,6,24,6,6,,6,10,,6,6,11,5,10,9,13,9,,,,,,,,,,21,,,,11,16,14,,,,,15,8,,,,,62,,,12,,,
 U2079,,23,,,79,334,,61,52,6,,,40,35,17,26,,258,,,132,12,62,206,22,24,23,42,221,6,28,53,11,10,8,15,70,108,,247,133,263,,,32,,27,,,,24,21,25,127,96,791,133,38,97,132,,,200,53,29,,61,233,,990
 U2081,,,,,,,,,,14,,,,,,,,,,,,15,,13,32,,13,,,10,18,,7,24,14,,48,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,
 U2084,,8,,,8,,,,9,9,,,101,17,15,18,,10,,,,6,33,6,7,9,7,18,,10,13,7,5,5,6,17,17,,,,,,,,,,9,,707,,9,11,18,46,,,,19,9,16,,,,14,,,11,,,
 U2085,,11,,,15,,,,14,4,,,20,13,24,20,,25,,,,7,21,12,8,,7,13,,10,9,15,5,7,6,15,30,,,,,,,,,,13,16,86,,8,12,20,,,,,20,9,,,68,,13,,,19,,,
 U2102,,,,,,,,,,17,,,,44,17,21,,,,,,13,,29,69,,34,,,16,17,25,8,66,15,21,15,,,,,,,,,,19,,,,19,15,28,,,,,40,,,,,,,,,,,,
 U2114,,,,,,,,,,7,,,,,20,,,,,,,20,,18,21,,8,,,8,23,,10,17,19,20,35,84,,,,,,,,,,,,,11,22,,,,,,,,,,,,,,,,,,
 U2140,,,,,,,,,,5,,,,,,,,,,,,108,,20,19,,12,,,9,,,8,26,15,,31,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,
 U2143,,,,,,,,,,4,,,,,,,,,,,,71,,51,23,,34,,,15,18,,85,32,13,,28,,,,,,,,,,,,,,25,19,,,,,,,,,,,,,,,,,,
 U2160,67,13,,45,13,21,43,16,16,4,52,25,24,12,20,10,,22,108,291,18,9,20,5,10,26,6,14,92,4,10,9,4,7,5,17,14,56,41,15,216,54,137,20,16,,17,19,63,16,7,6,20,19,19,54,28,16,10,25,51,77,34,26,11,46,18,276,,40
 U2175,,45,,,29,388,,208,146,39,,,145,18,36,29,,27,,,1390,56,47,33,96,339,32,43,52,17,14,37,11,60,23,87,,380,357,616,56,55,,650,20,,43,530,,,33,42,59,290,197,3630,123,61,30,98,,,205,95,368,,225,240,44,275
 U2202,,,,,,,,,,4,,,,,21,,,,,,,18,,7,48,,394,,,8,,11,36,9,6,13,12,,,,,,,,45,,,,,,57,,77,,,,,,,,,,,,,,,,,
 U2214,,26,,,24,84,,,,10,,,61,107,17,104,,14,,302,99,30,98,34,76,73,65,,,7,26,44,58,55,171,10,28,,,82,229,,,,,,181,,,,60,98,70,106,,,,58,32,91,,,,21,17,238,359,,,
 U2219,,,,,37,,,,,8,,,,25,19,31,,,,,,21,,103,23,,32,,,13,25,28,,19,27,37,,,,,,,,,,,37,,,,35,25,21,,,,,17,31,,,,,,,,,,,
 U2221,,,,,,,,,,10,,,,,,,,,,,,57,,33,48,,21,,,14,17,19,6,17,27,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,
 U2231,,,,,,,,,,46,,,,,,,,,,,,99,,,58,,44,,,,,,15,15,39,,29,,,,,,,,,,,,,,27,22,,,,,,,,,,,,,,,,,,
 U2236,58,11,,,23,117,156,117,16,4,,,29,24,17,22,,66,,,25,7,19,8,7,23,8,138,62,5,15,10,5,7,36,14,79,70,206,64,139,168,60,,27,32,30,,,,12,36,16,25,22,,,28,22,21,,,,54,61,73,45,373,,
 U2279,,23,,,17,,,48,48,5,,,,29,21,185,,,,,34,17,41,10,21,43,61,40,,7,142,24,8,31,53,15,23,,,24,601,,,,14,,20,,,,23,16,43,29,22,,51,45,37,27,,,71,52,,,48,,,
 U2286,,44,,,38,,,,42,10,,,41,26,52,41,,22,,,,12,49,17,15,32,14,64,,10,30,85,16,11,10,60,34,,,,,,,,,,34,,,,35,23,37,69,25,,,33,21,37,,,,378,98,,38,,,
 U2290,,30,,,14,23,,26,14,4,,,28,19,9,20,,22,,,16,6,30,8,9,15,7,19,,3,12,14,4,5,28,9,28,73,,5,141,,,,8,,21,,,,11,9,17,40,24,,,17,7,41,,,,16,12,34,17,,,
