 U594,,14,,20,,,,,21,42,,,,,,,,16,,28,,,29,13,17,,9,,,27,10,13,,,34,23,,,,,,22,,15,,21,,,,,,,,,15,53,,,,,17
 U612,,,,,,,,,,,,,,,,,,36,,37,,,,14,14,,13,,,45,8,16,,,,45,,,,,,41,,39,,68,,,,,,,,,,,,,,,24
 U618,,19,,37,,21,,,11,13,,,,,,,,61,,23,,,40,8,6,,5,,,7,6,10,,,57,13,,63,,74,,18,,37,,33,,,,,,,,,15,19,,,,,9
 U619,,15,,13,,140,,59,9,9,,,,81,,,,19,,13,,,52,10,9,,8,,,8,6,10,49,,37,15,,28,,25,,24,40,12,,15,52,85,210,181,,,,,27,16,,,,132,8
 U621,240,15,292,23,372,49,581,118,17,20,123,169,255,145,417,160,76,16,514,14,61,364,74,9,9,395,14,181,154,15,9,14,175,109,25,20,602,19,312,29,1430,17,53,12,383,211,60,100,38,76,90,414,175,484,25,14,121,148,529,63,16
 U622,,10,,21,,27,,,12,20,,,,55,,,,19,,10,,,31,9,10,,13,,,12,12,13,,,21,28,,37,,47,,13,,20,,20,56,,,,,,,,27,15,,,,,19
 U630,,30,,,,,,,39,10,,,,,,,,23,,9,,,,8,20,,51,,,13,7,13,,,,13,,,,,,12,,15,,14,,,,,,,,,18,,,,,,5
 U634,,10,,18,,,,,8,9,,,,,,,,14,,12,,,,7,12,,12,,,7,17,9,,,,13,,,,,,9,,15,,7,,,,,,,,,18,38,,,,,5
 U636,,23,,80,,,,,19,48,,,,,,,,21,,39,,,,10,11,,13,,,13,19,33,,,41,21,,12,,43,,20,,24,,16,96,141,,,,,,,26,49,,,,,12
 U639,,22,,52,,192,,59,14,24,,,,135,,,,31,,86,,,63,22,22,,47,,,17,21,28,143,,41,23,,15,,38,,18,86,24,,19,57,,,,,,,,22,36,,,,,8
 U640,,,,,,,,,,,,,,,,,,26,,67,,,,13,12,,27,,,54,15,14,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,19
 U641,,,,,,,,,,,,,,,,,,,,10,,,,11,10,,19,,,13,24,20,,,,,,,,,,11,,41,,,,,,,,,,,,,,,,,11
 U642,,46,,32,,,,,67,197,,,,,,,,69,,16,,,114,21,13,,12,,,11,13,14,,,24,24,,,,72,,35,,24,,21,,,,,,,,,24,56,,,,,18
 U643,,15,,24,,,,,24,25,,,,,,,,26,,26,,,,9,8,,35,,,10,57,30,,,,15,,283,,,,15,,19,,217,,,,,,,,,30,71,,,,,
 U646,,,,44,,,,,,,,,,,,,,,,12,,,,9,16,,11,,,18,8,,,,,,,,,,,,,,,,,,,,,,,,28,20,,,,,14
 U647,,14,,24,,,,,24,21,,,,,,,,21,,11,,,,15,14,,48,,,19,20,31,,,,13,,166,,,,18,,22,,346,,,,,,,,,35,,,,,,11
 U648,337,22,107,26,191,30,209,213,16,21,154,329,284,300,576,243,234,20,525,17,124,229,43,10,10,95,9,110,210,20,7,13,286,254,44,20,733,19,1165,31,640,20,235,16,395,18,98,70,55,74,187,,341,111,24,38,216,184,333,76,10
 U667,,,,63,,,,,16,25,,,,,,,,17,,20,,,56,7,13,,10,,,41,9,13,,,,58,,,,,,14,,49,,30,119,,,,,,,,16,14,,,,,11
 U677,,,,,,,,,,,,,,,,,,17,,8,,,,13,6,,6,,,25,6,,,,,,,,,,,19,,19,,,,,,,,,,,,,,,,,9
 U680,,15,,18,,50,,,16,15,,,,,,,,21,,25,,,18,12,8,,8,,,16,7,12,,,61,29,,11,,64,,20,,12,,21,23,,,,,,,,25,13,,,,,6
 U681,66,7,45,15,,23,,25,11,23,,155,,20,,,185,8,,11,44,,12,5,4,,8,148,32,12,4,7,130,97,15,17,,47,,28,,11,51,10,,10,19,69,41,110,141,,106,,10,10,72,241,,41,4
 U686,,16,,20,,,,,19,11,,,,,,,,14,,27,,,,11,9,,9,,,14,12,45,,,114,37,,,,,,31,,18,,15,,,,,,,,,19,22,,,,,23
 U691,,11,,15,,22,,151,27,10,,,,26,,,,10,,17,,,32,7,6,,6,,,8,5,11,63,,25,21,,20,,33,,10,74,15,,11,29,66,,,,,,,21,12,,,,,13
 U692,582,19,383,40,349,114,,67,26,17,,155,557,125,488,,583,21,,7,153,,33,7,8,308,6,146,323,16,5,14,185,82,45,15,,42,,27,,13,129,18,,16,63,120,172,199,,,1580,266,29,19,432,,,447,9
 U696,,29,,19,,64,,,32,20,,,,,,,,52,,19,62,,170,9,9,,11,,,13,15,24,60,,102,36,,17,,105,,23,267,27,,14,195,202,,,,,,,16,22,,,,,35
 U699,,76,,33,,116,,,30,15,,,,,,,,48,,14,,,45,26,8,,31,,,28,6,86,,,25,33,,,,,,15,,23,,20,,,,,,,,,43,97,,,,,7
 U701,,13,1044,37,,58,,256,20,23,,,,1171,,,,14,,12,368,,54,17,15,,8,,,20,7,16,178,,34,18,,15,,28,,11,137,22,,25,85,137,275,,,,,,43,25,,,,,15
 U706,1311,28,1024,24,450,27,346,251,26,36,318,463,137,139,131,98,824,20,148,20,259,120,9,9,9,102,6,178,399,59,5,25,73,129,21,24,221,27,445,38,1772,21,103,14,304,17,22,154,96,79,533,179,173,211,16,27,785,102,265,115,21
 U709,,11,,32,,97,,,19,18,,,,,,,,34,,10,,,31,12,11,,11,,,9,14,24,,,99,18,,40,,79,,12,,29,,104,52,,,,,,,,29,25,,,,,18
 U716,83,13,69,19,,59,281,79,16,12,,94,,85,153,,153,13,,14,62,,56,7,8,,18,160,264,13,21,11,260,301,61,28,,79,,34,,14,54,17,174,25,35,128,196,250,,,236,226,23,14,210,,,247,13
 U719,,,,,,,,,,,,,,,,,,,,8,,,,5,5,,11,,,9,5,18,,,,9,,,,,,10,,10,,,,,,,,,,,,,,,,,5
 U721,,,,,,,,,,,,,,,,,,,,11,,,,9,9,,10,,,16,13,62,,,,,,,,,,20,,40,,,,,,,,,,,,,,,,,20
 U722,,16,,60,,,,,22,44,,,,,,,,18,,32,,,78,18,14,,12,,,13,26,78,88,,40,,,,,62,,60,,25,,16,77,,,,,,,,58,56,,,,,7
 U726,,61,,28,,,,,30,48,,,,,,,,20,,12,,,,9,9,,9,,,18,14,17,,,56,50,,,,,,20,,64,,77,,,,,,,,,26,95,,,,,17
 U733,,13,,,,,,,14,,,,,,,,,,,8,,,,7,7,,10,,,,7,11,,,,,,,,,,11,,26,,,,,,,,,,,,,,,,,11
 U738,,29,,33,,82,,54,22,20,,,,,,,,18,,27,,,44,12,11,,15,,,172,16,17,,,113,29,,139,,40,,16,,23,,31,74,,,,,,,,27,35,,,,,15
 U739,,17,,35,,35,,,27,19,,,,,,,,39,,8,,,30,9,9,,17,,,15,9,14,,,35,29,,172,,26,,18,,15,,46,30,,,,,,,,28,23,,,,,6
 U740,,53,,98,,34,,,16,14,,,,,,,,104,,16,,,48,9,16,,18,,,17,9,48,,,127,18,,39,,134,,26,191,33,,24,305,,,,,,,,23,20,,,,,9
 U741,,49,,21,,,,,38,26,,,,,,,,15,,11,,,40,9,9,,8,,,15,8,11,,,37,21,,,,69,,22,,18,,14,,,,,,,,,15,26,,,,,15
 U743,,23,,23,,77,,,25,15,,,,,,,,37,,20,,,55,16,12,,10,,,16,9,17,,,42,22,,,,43,,25,,18,,19,,,,,,,,,20,43,,,,,8
 U748,,,,48,,,,,,,,,,,,,,,,10,,,,,,,9,,,9,11,21,,,168,,,,,55,,,,,,,,,,,,,,,31,,,,,,19
 U749,,,,35,,36,,,,,,,,,,,,,,14,,,28,,,,,,,,6,,,,27,,,24,,46,,,111,,,,57,,,,,,,,24,39,,,,,10
 U764,,19,,16,,52,,63,15,48,,,,67,,,,18,,12,110,,124,11,20,,10,,,22,6,13,79,,31,27,,30,,24,,13,61,13,,22,31,112,151,,,,,,20,21,,,,,13
 U770,,,,60,,92,,,,,,,,,,,,,,13,,,,,13,,,,,37,50,,,,,,,,,,,17,,,,17,,,,,,,,,,202,,,,,19
 U777,,,,17,,17,,,,,,,,,,,,,,,,,16,8,,,,,,,9,,50,,17,,,,,28,,12,,,,,51,48,,,,,,,19,11,,,,47,7
 U784,65,9,393,13,159,32,413,42,17,16,142,125,97,67,259,493,135,10,103,10,45,255,21,6,11,109,6,216,93,6,6,10,90,29,40,12,415,65,107,21,535,10,79,11,106,10,32,154,88,112,120,750,180,251,21,12,104,505,132,45,15
 U788,,13,,20,,32,,33,21,10,,,,189,,,,29,,11,92,,93,9,9,,5,66,,7,7,14,39,142,59,21,,85,,25,,11,245,36,132,10,61,86,140,,,,,,12,10,,,,79,21
 U789,,25,,,,,,,16,15,,,,,,,,17,,33,,,,17,15,,13,,,21,13,14,,,,20,,,,,,17,,18,,14,,,,,,,,,29,,,,,,20
 U792,,17,,21,,45,,,72,21,,,,,,,,15,,17,,,196,21,7,,8,,,11,7,23,,,71,30,,,,29,,20,,20,,17,,,,,,,,,37,25,,,,,8
 U793,,12,,22,,19,,,15,14,,,,,,,,25,,8,,,19,7,11,,7,,,7,7,11,,,19,12,,,,19,,11,,13,,11,24,,,,,,,,17,16,,,,,12
 U799,,,,28,,,,,,,,,,,,,,,,29,,,76,15,21,,,,,,102,,,,36,,,,,44,,,,20,,,,,,,,,,,36,38,,,,,36
 U802,,28,,75,,,,,20,,,,,,,,,19,,30,,,,10,11,,15,,,13,13,44,,,,54,,,,,,21,,24,,,,,,,,,,,30,,,,,,9
 U803,,,,22,,51,,,,,,,,,,,,11,,8,,,41,,,,,,,,10,,,,27,,,14,,30,,,,,,,,,,,,,,,,77,,,,,14
 U804,,13,,29,,123,,,16,22,,,,,,,,20,,21,,,40,6,5,,9,,,26,7,15,,,27,26,,52,,41,,16,,39,,13,111,,,,,,,,16,37,,,,,11
 U807,,36,,27,,74,,,24,22,,,,,,,,15,,15,,,46,10,12,,9,,,17,8,19,,,46,27,,95,,26,,16,,24,,16,,,,,,,,,19,20,,,,,61
 U815,,,,24,,,,,,,,,,,,,,,,,,,,,19,,,,,,7,10,,,211,12,,,,,,,,18,,,,,,,,,,,15,42,,,,,17
 U816,,28,,43,,245,,,37,43,,,,311,,,,18,,22,,,97,15,13,,14,,,14,7,20,,,98,26,,34,,144,,18,244,19,,45,160,,,,,,,,27,39,,,,,19
 U817,,,,29,,57,,138,43,,,,,,,,,23,,6,,,94,7,10,,8,,,10,8,20,,,38,,,35,,52,,13,76,,,,43,,,,,,,,,27,,,,,10
 U818,,12,,33,,46,,,20,16,,,,,,,,11,,12,,,16,18,8,,10,,,7,6,9,,,105,13,,30,,40,,18,,28,,15,81,,,,,,,,21,28,,,,,14
 U819,,13,,52,,99,,,29,16,,,,,,,,37,,14,,,135,16,20,,38,,,33,15,18,,240,27,21,,12,,22,,12,,14,,16,45,,,,,,,,18,24,,,,115,10
 U828,,26,,17,,34,,136,14,23,,,,,,,,13,,12,,,39,7,9,,8,,,24,7,15,,,26,17,,18,,66,,14,,15,,20,69,,,,,,,,18,25,,,,,15
 U829,,23,,55,,,,,15,16,,,,,,,,12,,16,,,30,14,8,,14,,,117,14,39,,,29,18,,,,120,,20,,30,,21,,,,,,,,,25,18,,,,,12
 U835,,28,,58,,,,,36,40,,,,,,,,26,,45,,,,46,55,,9,,,8,23,64,,,118,28,,,,327,,60,,31,,62,,,,,,,,,31,40,,,,,29
 U836,,21,,44,,111,,,18,14,,,,,,,,24,,33,,,206,15,12,,19,,,34,17,86,,,398,19,,54,,53,,39,109,20,,29,201,,,,,,,,39,49,,,,,9
 U837,,18,,28,,64,,,24,28,,,,,,,,20,,29,,,158,39,7,,30,,,20,7,30,,,73,39,,44,,87,,18,,17,,28,85,,,,,,,,44,21,,,,,13
 U838,,21,,71,,292,,245,21,30,,,,,,,,19,,36,,,468,29,28,,67,,,13,31,46,,,466,26,,86,,119,,26,,29,,26,434,,,,,,,,27,27,,,,,20
 U839,,21,,37,,36,,,68,,,,,,,,,13,,12,,,,8,16,,12,,,24,18,32,,,35,21,,,,59,,21,,34,,13,143,,,,,,,,28,70,,,,,12
 U840,,31,,29,,75,,,105,17,,,,,,,,9,,13,,,49,9,7,,13,,,8,7,38,,,104,9,,29,,27,,32,,12,,54,81,,,,,,,,15,17,,,,,8
 U844,,,,57,,,,,27,43,,,,,,,,,,,,,,12,20,,,,,,12,,,,30,,,,,29,,,,,,,,,,,,,,,32,284,,,,,7
 U846,,24,,37,,198,,46,18,13,,,,,,,,36,,13,,,34,54,8,,12,,,17,21,12,,,111,14,,113,,173,,25,77,27,,51,61,,,,,,,,43,280,,,,,19
 U847,,25,,39,,,,,32,27,,,,,,,,20,,28,,,34,10,10,,15,,,14,22,16,,,,28,,,,,,42,,31,,58,,,,,,,,,35,33,,,,,23
 U848,,43,,35,,,,,27,,,,,,,,,,,24,,,,8,28,,18,,,19,5,13,,,,40,,,,,,22,,40,,13,,,,,,,,,250,22,,,,,5
 U852,,14,,85,,136,,287,27,62,,,,102,,,,53,,7,,,59,13,24,,21,,,14,16,23,83,,60,34,,,,39,,35,277,27,,89,56,,191,,,,,,19,87,,,,,11
 U859,,19,,55,,,,,52,17,,,,,,,,18,,20,,,186,16,14,,12,,,12,19,60,,,44,24,,267,,125,,23,,196,,105,,,,,,,,,17,53,,,,,28
 U862,,32,,32,,,,95,58,51,,,,,,,,36,,35,,,17,16,36,,27,,,32,33,25,,,39,34,,40,,59,,26,,19,,55,48,,,,,,,,36,16,,,,,17
 U864,,15,,22,,70,,,41,38,,,,,,,,14,,10,,,131,5,23,,36,,,11,21,16,,,88,33,,138,,81,,11,,20,,12,91,,,,,,,,31,33,,,,,20
 U865,,11,,19,,22,,87,36,19,,,,,,,,23,,9,177,,59,8,8,,10,136,104,8,6,11,,,18,15,,75,,53,,18,95,16,,9,30,160,48,137,,,,,14,23,,,,76,4
 U866,,14,,17,,23,,29,11,20,,,,35,,,,10,,10,,,11,6,5,,6,81,,6,5,10,,87,15,16,,21,,24,,10,41,11,,13,21,57,,93,,,79,,17,11,,,,73,4
 U868,121,30,215,21,246,39,668,148,62,44,,215,,56,,,239,20,,11,59,,85,13,10,,11,154,168,14,6,15,,163,34,18,,24,,41,,21,58,17,236,26,83,94,62,268,,,270,,34,34,,,,229,7
 U869,,23,,16,,29,,198,27,11,,,,68,,,,10,,12,,,37,10,8,,8,,,15,6,12,174,,22,12,,24,,21,,14,62,21,,14,26,106,115,,,,,,17,14,,,,,6
 U875,,,,25,,29,,44,20,35,,,,249,,,,,,,47,,53,,11,,,,,,7,12,55,,49,,,51,,55,,12,137,,,14,73,399,157,,,,,,24,27,,,,46,7
 U882,,22,,,,,,,22,61,,,,,,,,15,,8,,,,10,12,,50,,,14,8,15,,,,18,,,,,,14,,25,,20,,,,,,,,,,,,,,,15
 U893,159,21,98,28,147,29,637,37,14,10,363,121,120,34,72,455,238,10,171,9,94,112,39,10,16,144,6,244,102,8,7,15,236,209,32,12,597,19,217,23,759,13,159,19,775,12,30,119,106,118,294,275,146,1125,35,17,225,130,543,199,10
 U895,,30,,,,,,,,,,,,,,,,52,,13,,,,10,39,,11,,,10,10,14,,,,21,,,,,,19,,32,,42,,,,,,,,,,,,,,,12
 U898,,13,,24,,31,,,11,16,,,,51,,,,11,,15,,,46,9,7,,11,,,13,11,12,,,58,13,,16,,43,,11,67,16,,14,54,,,,,,,,23,18,,,,,10
 U902,,17,,,,,,,,61,,,,,,,,33,,12,,,,18,8,,13,,,13,9,20,,,,19,,,,,,13,,19,,45,,,,,,,,,,,,,,,8
 U905,,14,,34,,,,,20,18,,,,,,,,27,,57,,,,15,9,,12,,,11,12,35,,,172,25,,,,103,,50,,29,,29,,,,,,,,,23,51,,,,,26
 U907,,42,,66,,,,,65,56,,,,,,,,70,,30,,,80,17,17,,55,,,13,20,26,,,77,29,,,,54,,40,,73,,65,149,,,,,,,,38,27,,,,,9
 U910,,23,,69,,,,,66,55,,,,,,,,32,,16,,,,15,17,,82,,,17,26,39,,,52,22,,,,32,,21,,29,,30,,,,,,,,,51,56,,,,,6
 U912,,78,,25,,,,,99,111,,,,,,,,12,,24,,,,51,17,,61,,,38,20,65,,,,21,,,,,,44,,42,,34,,,,,,,,,52,48,,,,,24
 U921,397,12,1013,34,478,38,1526,289,14,9,950,875,97,838,242,427,178,34,553,10,679,1364,78,9,11,240,8,864,640,17,10,13,676,659,23,31,259,337,355,79,439,20,359,17,871,17,28,243,305,155,237,3510,587,266,12,21,413,206,105,496,16
 U922,,20,,27,,99,,68,18,12,,,,151,,,,22,,13,,,61,14,12,,16,,,11,9,18,53,402,39,24,,97,,40,,14,249,20,,16,48,103,387,,,,,,26,28,,,,171,16
 U931,,21,,,,,,,,,,,,,,,,13,,11,,,,6,9,,21,,,13,5,9,,,,16,,,,,,28,,18,,16,,,,,,,,,,,,,,,5
 U937,,20,,24,,94,,236,71,25,,,,47,,,214,12,,15,103,,48,8,11,,10,162,,11,10,11,270,,82,19,,213,,119,,17,210,18,,14,131,65,57,180,,,,,21,37,,,,140,17
 U938,,14,,13,,25,,33,11,24,,,,23,,,,7,,7,,,22,7,7,,17,,,6,6,9,,,19,10,,65,,29,,10,167,8,,12,21,,,,,,,,15,13,,,,112,11
 U942,,152,,,,,,,,29,,,,,,,,12,,16,,,,11,24,,24,,,15,10,17,,,,8,,,,,,13,,12,,21,,,,,,,,,,,,,,,24
 U945,,32,,29,,35,,,17,15,,,,60,,,,12,,17,,,24,10,7,,25,,,13,6,13,,,34,17,,63,,116,,19,,16,,14,207,,,,,,,,19,22,,,,,13
 U952,,41,,28,,,,,16,12,,,,,,,,67,,39,,,50,14,12,,21,,,27,9,23,,,32,38,,,,67,,53,,28,,41,,,,,,,,,33,29,,,,,36
 U960,,106,,,,,,,36,55,,,,,,,,16,,21,,,,17,11,,18,,,14,11,48,,,,29,,,,,,20,,18,,15,,,,,,,,,,,,,,,10
 U963,,23,,20,,,,,30,52,,,,,,,,18,,61,,,,15,27,,22,,,12,10,18,,,,25,,,,,,15,,20,,19,,,,,,,,,29,30,,,,,9
 U977,,14,,27,,24,,183,16,15,,,,262,,,,22,,32,,,49,13,22,,22,,,19,11,22,228,,32,36,,18,,55,,18,139,31,,30,26,84,,,,,,,24,22,,,,,13
 U987,,63,,26,,73,,,17,20,,,,,,,,17,,24,,,,12,10,,8,,,9,7,60,,,41,39,,164,,27,,69,,134,,16,,,,,,,,,24,21,,,,,21
 U988,72,12,,28,,35,,151,11,26,,156,,125,,,138,20,,31,121,,53,11,7,,10,136,72,16,7,12,74,326,20,11,,80,,34,,13,100,13,150,15,51,167,72,118,,,65,,15,23,,,,116,21
 U989,,,,18,,176,,,,,,,,,,,,,,11,,,,9,20,,7,,,,7,,,,20,,,,,44,,,,,,,,,,,,,,,,,,,,,19
 U1001,,20,,17,,29,,,57,10,,,,,,,,15,,15,,,30,19,9,,26,,,23,7,18,,,20,40,,27,,61,,12,,30,,21,87,,,,,,,,26,25,,,,,10
 U1005,,,,,,,,,,,,,,,,,,,,10,,,,12,11,,22,,,9,19,19,,,,,,,,,,17,,85,,,,,,,,,,,,,,,,,11
 U1007,,,,,,,,,,,,,,,,,,,,51,,,,,,,8,,,15,9,14,,,57,,,,,129,,,,,,,,,,,,,,,28,28,,,,,10
 U1011,,,,32,,,,,,,,,,,,,,13,,16,,,,10,11,,,,,,20,34,,,,21,,,,,,14,,16,,,,,,,,,,,28,19,,,,,16
 U1012,,17,,11,,27,,84,10,38,,,,233,,,,11,,14,257,,28,7,11,,8,,,20,7,10,78,,21,8,,68,,58,,26,70,10,,16,25,245,130,,,,,,15,16,,,,,13
 U1013,,19,,33,,,,,38,11,,,,,,,,15,,15,,,30,8,13,,9,,,9,9,17,,,25,23,,,,47,,14,,13,,23,,,,,,,,,19,21,,,,,18
 U1016,,,,,,,,,,,,,,,,,,13,,10,,,,9,10,,10,,,6,10,8,52,,,16,,,,,,12,,8,,9,,,40,,,,,,,,,,,,13
 U1022,,80,,46,,,,,158,40,,,,,,,,16,,14,,,14,9,13,,9,,,14,23,31,,,39,30,,157,,134,,48,,24,,9,,,775,,,,,,15,18,,,,,
 U1027,,16,,29,,73,,91,15,17,,,,134,,,,23,,11,,,1119,7,7,,47,,,11,14,19,331,,58,23,,213,,213,,31,,83,,27,82,162,,161,,,,,49,20,,,,,5
 U1051,280,15,240,15,,68,,124,9,17,,168,,168,,,220,13,,21,158,,24,7,11,,7,623,211,9,7,20,315,162,22,13,,45,,24,,11,124,15,,14,126,118,147,89,,,216,,18,12,,,,198,30
 U1068,,22,,,,,,,,13,,,,,,,,13,,10,,,,8,11,,25,,,7,8,13,,,,21,,,,,,17,,13,,10,,,,,,,,,,,,,,,13
 U1108,,,,,,62,,,,,,,,,,,,17,,16,,,24,23,14,,42,,,12,8,27,,,,,,21,,,,28,,,,,,,,,,,,,,,,,,,7
 U1109,,33,,68,,27,,,25,18,,,,,,,,27,,26,,,73,20,11,,14,,,19,8,31,,,142,15,,172,,51,,23,,,,,27,,,,,,,,52,45,,,,,20
 U1110,,,,47,,,,,22,12,,,,,,,,,,,,,186,,11,,,,,19,11,,,,64,,,,,51,,,,,,,,,,,,,,,22,23,,,,,31
 U1111,,,,26,,,,,,,,,,,,,,,,,,,136,,,,,,,,8,,,,81,,,,,35,,17,,,,60,,,,,,,,,23,28,,,,,9
 U1112,,31,,25,,,,,14,41,,,,,,,,16,,13,,,,8,15,,23,,,19,10,17,,,,30,,,,,,15,,25,,22,,,,,,,,,37,37,,,,,7
 U1119,,29,,45,,55,,478,16,18,,,,145,,,,17,,30,77,,71,37,17,,10,203,262,12,8,16,116,177,188,19,,20,,93,,19,293,28,,16,182,72,249,153,,,,,20,72,,,,286,14
 U1120,,,,,,38,,,,,,,,,,,,,,7,,,55,7,8,,10,,,19,6,10,,,,,,124,,35,,9,,,,,97,,,,,,,,,,,,,,7
 U1122,,19,,,,,,,11,20,,,,,,,,14,,11,,,,8,16,,11,,,15,9,16,,,,25,,,,,,12,,18,,14,,,,,,,,,16,37,,,,,8
 U1124,,15,,,,,,,,,,,,,,,,38,,11,,,,14,7,,27,,,9,7,31,,,,21,,,,,,31,,14,,15,,,,,,,,,,,,,,,10
 U1125,,40,,23,,107,,527,20,22,,,,173,,,,20,,21,,,142,12,10,,18,,,28,21,25,90,,47,19,,52,,54,,108,104,34,,25,56,,,,,,,,44,29,,,,,7
 U1126,,,,,,,,,,,,,,,,,,35,,11,,,,9,7,,9,,,14,8,9,,,,,,,,,,10,,31,,,,,,,,,,,,,,,,,18
 U1127,,,,25,,48,,,,,,,,233,,,,,,43,,,44,10,15,,41,,,14,9,12,,,44,,,56,,30,,,84,,,,60,,,,,,,,,,,,,,27
 U1132,,25,,44,,51,,,40,12,,,,,,,,14,,13,,,54,9,7,,12,,,32,9,14,,,43,21,,119,,42,,32,,27,,13,,,,,,,,,22,14,,,,,19
 U1134,,12,,14,,18,,,15,19,,,,,,,,13,,10,,,53,8,8,,31,,,28,7,23,,,39,20,,55,,77,,15,,15,,27,,,,,,,,,27,19,,,,,17
 U1137,,41,,54,,53,,,,,,,,,,,,,,,,,56,,,,,,,26,10,,,,24,,,,,,,,,,,,48,,,,,,,,31,28,,,,,7
 U1141,,14,,,,,,,19,14,,,,,,,,13,,10,,,,12,13,,38,,,23,9,44,,,,29,,,,,,16,,30,,14,,,,,,,,,25,19,,,,,14
 U1144,,74,,19,,,,,11,12,,,,,,,,10,,17,,,20,16,9,,21,,,28,26,30,,,30,23,,63,,86,,11,,16,,12,28,,,,,,,,15,209,,,,,5
 U1146,,,,,,,,,27,,,,,,,,,21,,30,,,,14,11,,52,,,16,,,,,,,,,,,,27,,,,,,,,,,,,,,46,,,,,24
 U1150,,13,,39,,,,,17,46,,,,,,,,124,,10,,,,10,9,,31,,,7,14,11,,,25,34,,,,89,,43,,13,,32,,,,,,,,,20,23,,,,,21
 U1154,,19,,23,,,,,20,17,,,,,,,,18,,15,,,,16,9,,12,,,11,9,20,,,,21,,,,,,41,,36,,25,,,,,,,,,36,21,,,,,14
 U1155,,,,,,,,,,,,,,,,,,28,,46,,,,9,7,,24,,,11,14,12,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,6
 U1157,,,,,,,,,,,,,,,,,,,,31,,,,15,9,,13,,,50,7,,,,,,,,,,,17,,48,,26,,,,,,,,,,,,,,,14
 U1172,,12,,17,,94,,,36,16,,,,,,,,17,,21,,,38,7,8,,8,,,11,7,27,,,29,20,,14,,20,,10,,11,,21,33,,,,198,,,,20,17,,,,,6
 U1176,,,,33,,,,,47,,,,,,,,,,,11,,,,12,12,,9,,,,68,,,,65,,,,,,,,,41,,,,,,,,,,,23,31,,,,,11
 U1189,,23,,40,,,,,9,10,,,,,,,,11,,28,,,170,6,8,,8,,,9,7,33,,,21,55,,,,101,,29,,33,,22,,,,,,,,,20,22,,,,,12
 U1191,,,,32,,26,,,19,,,,,,,,,,,,,,11,,,,,,,12,8,,,,106,,,13,,82,,,,,,,34,,,,,,,,48,18,,,,,6
 U1194,,45,,,,,,,18,92,,,,,,,,22,,17,,,,11,14,,19,,,19,18,,,,,80,,,,,,31,,40,,14,,,,,,,,,,,,,,,28
 U1198,,,,,,,,,,,,,,,,,,13,,13,,,,14,7,,19,,,20,6,15,,,,,,,,,,22,,,,12,,,,,,,,,,,,,,,6
 U1211,,,,,,,,,,,,,,,,,,14,,9,,,,6,6,,8,,,20,7,13,,,,15,,,,,,14,,11,,17,,,,,,,,,,,,,,,10
 U1213,,,,78,,,,,15,,,,,,,,,19,,11,,,,20,23,,26,,,18,10,16,,,46,,,,,,,24,,,,22,,,,,,,,,44,49,,,,,16
 U1216,,,,50,,120,,,15,,,,,,,,,,,,,,30,6,11,,7,,,,16,,,,105,,,119,,134,,14,,,,,,,,,,,,,23,69,,,,,6
 U1217,,17,,,,,,,19,15,,,,,,,,14,,10,,,,287,12,,27,,393,12,5,16,,,,22,,,,,,,,20,,19,,,,,,,,,,,,,,,8
 U1218,,,,305,,,,,24,,,,,,,,,13,,,,,,6,7,,21,,,16,7,14,,,,,,,,,,,,,,,,,,,,,,,34,34,,,,,6
 U1220,,52,,23,,,,90,29,15,,,,,,,,25,,29,,,59,9,7,,8,,,16,19,12,,,44,23,,129,,189,,38,,90,,68,,,,,,,,,33,102,,,,,6
 U1221,,14,,,,,,,50,103,,,,,,,,35,,53,,,,33,10,,75,,,35,9,64,,,,49,,,,,,34,,38,,56,,,,,,,,,33,31,,,,,8
 U1225,,77,,,,,,,42,10,,,,,,,,18,,7,103,,,15,7,,20,,,16,12,51,,,,11,,,,,,,,79,,28,,,,,,,,,22,,,,,,9
 U1243,,,,,,,,,,,,,,,,,,24,,31,,,,10,9,,29,,,11,11,44,,,,,,,,,,29,,,,11,,,,,,,,,,,,,,,18
 U1245,,39,,,,,,,27,15,,,,,,,,19,,58,,,,23,32,,24,,,11,12,26,,,,28,,,,49,,17,,91,,21,,,,,,,,,,,,,,,62
 U1247,,,,,,,,,,,,,,,,,,21,,15,,,,6,16,,8,,,8,5,12,,,,23,,,,,,19,,9,,11,,,,,,,,,,,,,,,9
 U1248,,,,,,,,,,,,,,,,,,16,,21,,,,8,15,,9,,,8,9,19,,,,,,,,,,15,,,,16,,,,,,,,,,,,,,,148
 U1253,,,,77,,,,,63,63,,,,,,,,,,12,,,,,,,25,,,22,24,13,,,,,,,,,,,,15,,,,,,,,,,,18,,,,,,35
 U1265,,13,,19,,,,,10,22,,,,,,,,20,,100,,,29,8,9,,77,,,18,11,14,,,30,51,,,,173,,19,,106,,55,,,,,,,,,23,13,,,,,12
 U1268,,37,,28,,30,,,17,50,,,,,,,,48,,15,,,21,8,6,,13,,,21,12,32,,,78,13,,19,,,,31,,21,,21,190,,,,,,,,40,28,,,,,18
 U1270,,13,,22,,,,,15,42,,,,,,,,43,,14,,,,14,10,,17,,,12,10,63,,,,15,,,,,,58,,25,,18,,,,,,,,,46,249,,,,,8
